AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
PHE,-90,-30,5,11,0.45454545,-88.59,26.2,0.0,0.0,13.24,24.67,0.0,0.0
PHE,-90,-30,5,11,0.45454545,-73.25,-73.37,0.0,0.0,4.71,3.84,0.0,0.0
PHE,-90,0,3,8,0.375,38.8,93.33,0.0,0.0,8.37,4.37,0.0,0.0
PHE,-90,0,2,8,0.25,-54.7,106.09,0.0,0.0,10.54,5.94,0.0,0.0
PHE,-90,0,2,8,0.25,-64.42,-72.81,0.0,0.0,2.78,13.7,0.0,0.0
PHE,-90,30,2,2,1.0,-40.6,-56.56,0.0,0.0,8.33,18.75,0.0,0.0
PHE,-90,120,10,23,0.43478261,177.08,75.99,0.0,0.0,5.38,10.2,0.0,0.0
PHE,-90,120,3,23,0.13043478,-179.87,-89.81,0.0,0.0,2.98,3.99,0.0,0.0
PHE,-90,120,8,23,0.34782609,-71.12,-73.06,0.0,0.0,3.81,24.36,0.0,0.0
PHE,-90,150,2,9,0.22222222,-77.09,54.5,0.0,0.0,10.72,26.58,0.0,0.0
PHE,-90,150,4,9,0.44444444,-62.87,-73.46,0.0,0.0,3.59,14.46,0.0,0.0
PHE,-60,-60,24,27,0.88888889,178.85,73.06,0.0,0.0,4.94,7.03,0.0,0.0
PHE,-60,-60,2,27,0.07407407,-170.61,-71.36,0.0,0.0,0.84,8.28,0.0,0.0
PHE,-60,-30,4,50,0.08,65.7,88.85,0.0,0.0,10.65,6.97,0.0,0.0
PHE,-60,-30,13,50,0.26,-173.34,69.16,0.0,0.0,7.28,9.72,0.0,0.0
PHE,-60,-30,2,50,0.04,-174.59,-94.12,0.0,0.0,13.17,25.38,0.0,0.0
PHE,-60,-30,5,50,0.1,-80.89,87.16,0.0,0.0,8.03,17.15,0.0,0.0
PHE,-60,-30,25,50,0.5,-70.18,-63.22,0.0,0.0,7.4,17.06,0.0,0.0
PHE,-60,120,5,12,0.41666667,178.03,87.69,0.0,0.0,3.5,6.38,0.0,0.0
PHE,-60,120,2,12,0.16666667,175.72,-98.19,0.0,0.0,3.84,9.66,0.0,0.0
PHE,-60,120,3,12,0.25,-70.05,-71.08,0.0,0.0,9.83,5.48,0.0,0.0
PHE,-60,150,4,13,0.30769231,-178.34,77.45,0.0,0.0,3.36,7.94,0.0,0.0
PHE,-60,150,7,13,0.53846154,-64.59,-47.01,0.0,0.0,4.41,28.24,0.0,0.0
PRO,-90,-180,6,8,0.75,34.29,-36.57,0.0,0.0,3.19,7.41,0.0,0.0
PRO,-90,-30,4,5,0.8,29.48,-35.76,0.0,0.0,6.6,9.53,0.0,0.0
PRO,-90,0,7,10,0.7,33.52,-38.33,0.0,0.0,2.74,3.62,0.0,0.0
PRO,-90,0,3,10,0.3,-15.86,33.24,0.0,0.0,5.03,8.12,0.0,0.0
PRO,-90,60,3,3,1.0,32.96,-29.59,0.0,0.0,7.99,10.7,0.0,0.0
PRO,-90,90,2,4,0.5,22.88,-19.73,0.0,0.0,5.41,12.88,0.0,0.0
PRO,-90,120,2,4,0.5,34.99,-37.71,0.0,0.0,6.22,12.69,0.0,0.0
PRO,-90,150,12,17,0.70588235,31.04,-31.55,0.0,0.0,2.61,3.46,0.0,0.0
PRO,-90,150,4,17,0.23529412,-17.37,33.21,0.0,0.0,2.1,6.48,0.0,0.0
PRO,-60,-180,8,16,0.5,31.57,-38.75,0.0,0.0,3.63,5.05,0.0,0.0
PRO,-60,-180,8,16,0.5,-19.82,33.09,0.0,0.0,6.21,5.15,0.0,0.0
PRO,-60,-60,11,11,1.0,-31.82,40.07,0.0,0.0,3.59,5.3,0.0,0.0
PRO,-60,-30,27,91,0.2967033,24.41,-34.88,0.0,0.0,3.93,3.17,0.0,0.0
PRO,-60,-30,64,91,0.7032967,-26.77,37.22,0.0,0.0,4.31,4.12,0.0,0.0
PRO,-60,0,10,13,0.76923077,22.67,-34.69,0.0,0.0,5.2,3.25,0.0,0.0
PRO,-60,0,2,13,0.15384615,-32.93,40.47,0.0,0.0,2.13,4.75,0.0,0.0
PRO,-60,60,2,3,0.66666667,-18.98,35.36,0.0,0.0,1.85,3.5,0.0,0.0
PRO,-60,90,3,3,1.0,-32.31,41.89,0.0,0.0,4.84,1.94,0.0,0.0
PRO,-60,120,14,26,0.53846154,23.07,-32.37,0.0,0.0,7.22,6.63,0.0,0.0
PRO,-60,120,11,26,0.42307692,-27.02,38.72,0.0,0.0,5.18,5.69,0.0,0.0
PRO,-60,150,3,82,0.03658537,2.11,4.82,0.0,0.0,1.54,3.04,0.0,0.0
PRO,-60,150,29,82,0.35365854,25.48,-35.73,0.0,0.0,4.0,4.03,0.0,0.0
PRO,-60,150,50,82,0.6097561,-22.9,33.74,0.0,0.0,3.67,4.27,0.0,0.0
PRO,-30,-60,3,3,1.0,-36.53,44.49,0.0,0.0,1.0,0.74,0.0,0.0
PRO,-30,-30,3,4,0.75,-34.36,45.21,0.0,0.0,0.54,0.45,0.0,0.0
TRP,-150,150,5,8,0.625,65.28,-89.55,0.0,0.0,4.18,3.75,0.0,0.0
TRP,-120,120,2,4,0.5,-166.29,-96.98,0.0,0.0,3.33,6.53,0.0,0.0
TRP,-120,150,3,3,1.0,-67.81,102.46,0.0,0.0,4.13,14.39,0.0,0.0
TRP,-90,0,2,5,0.4,61.27,88.89,0.0,0.0,2.98,3.41,0.0,0.0
TRP,-90,0,2,5,0.4,-59.94,98.67,0.0,0.0,7.47,1.25,0.0,0.0
TRP,-90,150,3,7,0.42857143,-77.99,77.71,0.0,0.0,0.77,15.66,0.0,0.0
TRP,-60,-60,3,5,0.6,177.13,88.51,0.0,0.0,8.05,7.15,0.0,0.0
TRP,-60,-60,2,5,0.4,165.81,-61.26,0.0,0.0,5.6,47.21,0.0,0.0
TRP,-60,-30,2,15,0.13333333,70.3,-91.2,0.0,0.0,8.18,0.8,0.0,0.0
TRP,-60,-30,4,15,0.26666667,177.11,83.42,0.0,0.0,16.26,6.86,0.0,0.0
TRP,-60,-30,3,15,0.2,-67.9,100.25,0.0,0.0,9.09,4.91,0.0,0.0
TRP,-60,-30,3,15,0.2,-81.66,127.43,0.0,0.0,10.67,4.51,0.0,0.0
TRP,-60,-30,2,15,0.13333333,-69.38,-12.28,0.0,0.0,3.19,9.42,0.0,0.0
TYR,-180,-180,3,3,1.0,61.32,83.23,0.0,0.0,4.87,10.04,0.0,0.0
TYR,-150,-180,4,9,0.44444444,55.94,86.24,0.0,0.0,5.01,10.16,0.0,0.0
TYR,-150,-180,4,9,0.44444444,67.25,-80.48,0.0,0.0,3.54,12.62,0.0,0.0
TYR,-150,120,2,5,0.4,-174.37,51.11,0.0,0.0,4.51,7.3,0.0,0.0
TYR,-150,150,7,18,0.38888889,61.7,86.81,0.0,0.0,5.68,3.7,0.0,0.0
TYR,-150,150,5,18,0.27777778,58.79,-80.23,0.0,0.0,3.64,3.46,0.0,0.0
TYR,-150,150,4,18,0.22222222,-177.06,76.85,0.0,0.0,6.96,4.93,0.0,0.0
TYR,-120,-180,4,5,0.8,-58.82,-82.72,0.0,0.0,3.29,14.49,0.0,0.0
TYR,-120,-60,3,3,1.0,-60.61,-66.86,0.0,0.0,4.47,10.59,0.0,0.0
TYR,-120,-30,2,8,0.25,56.95,83.14,0.0,0.0,5.17,3.79,0.0,0.0
TYR,-120,-30,4,8,0.5,-54.64,-61.7,0.0,0.0,5.88,4.0,0.0,0.0
TYR,-120,0,4,6,0.66666667,-59.87,-75.12,0.0,0.0,6.01,13.83,0.0,0.0
TYR,-120,30,2,7,0.28571429,-67.48,99.77,0.0,0.0,2.55,10.64,0.0,0.0
TYR,-120,30,5,7,0.71428571,-57.13,-64.37,0.0,0.0,7.09,10.59,0.0,0.0
TYR,-120,90,2,6,0.33333333,-163.45,-56.8,0.0,0.0,11.99,7.68,0.0,0.0
TYR,-120,90,2,6,0.33333333,-71.06,-79.17,0.0,0.0,1.94,15.48,0.0,0.0
TYR,-120,120,5,13,0.38461538,170.48,72.03,0.0,0.0,6.64,11.54,0.0,0.0
TYR,-120,120,2,13,0.15384615,-164.19,-77.7,0.0,0.0,4.71,1.4,0.0,0.0
TYR,-120,120,3,13,0.23076923,-58.93,82.77,0.0,0.0,0.36,6.58,0.0,0.0
TYR,-120,120,3,13,0.23076923,-58.77,-91.78,0.0,0.0,1.88,9.23,0.0,0.0
TYR,-120,150,11,29,0.37931034,-59.19,88.98,0.0,0.0,3.87,6.74,0.0,0.0
TYR,-120,150,15,29,0.51724138,-62.11,-81.63,0.0,0.0,6.53,6.52,0.0,0.0
TYR,-90,-30,2,15,0.13333333,178.03,75.02,0.0,0.0,3.72,5.62,0.0,0.0
TYR,-90,-30,2,15,0.13333333,-69.34,97.2,0.0,0.0,4.14,12.41,0.0,0.0
TYR,-90,-30,9,15,0.6,-60.67,-71.11,0.0,0.0,7.77,8.45,0.0,0.0
TYR,-90,0,2,9,0.22222222,-57.53,87.01,0.0,0.0,2.87,6.96,0.0,0.0
TYR,-90,0,5,9,0.55555556,-61.06,-69.74,0.0,0.0,6.01,25.07,0.0,0.0
TYR,-90,120,5,17,0.29411765,-179.45,74.29,0.0,0.0,3.2,10.39,0.0,0.0
TYR,-90,120,2,17,0.11764706,175.86,-89.13,0.0,0.0,3.76,12.21,0.0,0.0
TYR,-90,120,5,17,0.29411765,-72.57,88.95,0.0,0.0,5.19,2.33,0.0,0.0
TYR,-90,120,5,17,0.29411765,-79.6,-73.49,0.0,0.0,4.91,5.41,0.0,0.0
TYR,-90,150,2,24,0.08333333,55.39,89.61,0.0,0.0,2.72,0.72,0.0,0.0
TYR,-90,150,6,24,0.25,-66.69,87.17,0.0,0.0,5.43,7.23,0.0,0.0
TYR,-90,150,13,24,0.54166667,-69.0,-69.84,0.0,0.0,8.28,7.17,0.0,0.0
TYR,-60,-60,24,46,0.52173913,177.64,79.89,0.0,0.0,6.13,7.28,0.0,0.0
TYR,-60,-60,9,46,0.19565217,-177.83,-85.31,0.0,0.0,6.29,3.54,0.0,0.0
TYR,-60,-60,4,46,0.08695652,-83.02,85.83,0.0,0.0,5.26,2.55,0.0,0.0
TYR,-60,-60,8,46,0.17391304,-79.77,-67.6,0.0,0.0,12.03,16.03,0.0,0.0
TYR,-60,-30,3,60,0.05,76.6,90.15,0.0,0.0,9.86,5.05,0.0,0.0
TYR,-60,-30,30,60,0.5,-178.98,68.7,0.0,0.0,4.54,15.06,0.0,0.0
TYR,-60,-30,4,60,0.06666667,-177.12,-86.04,0.0,0.0,2.13,3.35,0.0,0.0
TYR,-60,-30,7,60,0.11666667,-71.91,96.55,0.0,0.0,4.26,9.72,0.0,0.0
TYR,-60,-30,2,60,0.03333333,-76.89,133.78,0.0,0.0,14.23,1.67,0.0,0.0
TYR,-60,-30,14,60,0.23333333,-70.52,-68.16,0.0,0.0,5.47,17.36,0.0,0.0
TYR,-60,120,10,14,0.71428571,-179.28,68.54,0.0,0.0,3.76,11.88,0.0,0.0
TYR,-60,120,2,14,0.14285714,-70.98,-62.47,0.0,0.0,8.99,7.6,0.0,0.0
TYR,60,30,5,6,0.83333333,-62.09,-64.97,0.0,0.0,11.67,2.86,0.0,0.0
TYR,60,60,2,3,0.66666667,-64.46,-80.62,0.0,0.0,1.54,6.13,0.0,0.0
CYS,-150,-180,4,5,0.8,65.99,0.0,0.0,0.0,6.24,0.0,0.0,0.0
CYS,-150,150,2,2,1.0,72.23,0.0,0.0,0.0,2.46,0.0,0.0,0.0
CYS,-120,-180,2,3,0.66666667,67.96,0.0,0.0,0.0,3.24,0.0,0.0,0.0
CYS,-120,150,2,3,0.66666667,-65.84,0.0,0.0,0.0,3.46,0.0,0.0,0.0
CYS,-90,-180,3,4,0.75,63.87,0.0,0.0,0.0,3.83,0.0,0.0,0.0
CYS,-90,-30,2,3,0.66666667,-68.97,0.0,0.0,0.0,4.06,0.0,0.0,0.0
CYS,-90,120,6,6,1.0,-177.52,0.0,0.0,0.0,3.82,0.0,0.0,0.0
CYS,-90,150,3,6,0.5,64.55,0.0,0.0,0.0,10.05,0.0,0.0,0.0
CYS,-90,150,2,6,0.33333333,-171.74,0.0,0.0,0.0,3.82,0.0,0.0,0.0
CYS,-60,-60,2,4,0.5,-170.15,0.0,0.0,0.0,9.01,0.0,0.0,0.0
CYS,-60,-60,2,4,0.5,-54.82,0.0,0.0,0.0,10.52,0.0,0.0,0.0
CYS,-60,-30,4,11,0.36363636,71.1,0.0,0.0,0.0,7.7,0.0,0.0,0.0
CYS,-60,-30,2,11,0.18181818,-179.65,0.0,0.0,0.0,4.73,0.0,0.0,0.0
CYS,-60,-30,5,11,0.45454545,-71.04,0.0,0.0,0.0,15.29,0.0,0.0,0.0
CYS,-60,0,2,2,1.0,65.37,0.0,0.0,0.0,10.01,0.0,0.0,0.0
CYS,-60,120,8,8,1.0,-178.41,0.0,0.0,0.0,3.39,0.0,0.0,0.0
CYS,-60,150,2,4,0.5,59.88,0.0,0.0,0.0,7.94,0.0,0.0,0.0
CYS,-60,150,2,4,0.5,-62.96,0.0,0.0,0.0,8.76,0.0,0.0,0.0
CYS,60,30,2,2,1.0,-30.93,0.0,0.0,0.0,30.93,0.0,0.0,0.0
CYS,60,60,2,2,1.0,-62.72,0.0,0.0,0.0,6.05,0.0,0.0,0.0
SER,-180,-180,3,4,0.75,79.79,0.0,0.0,0.0,4.29,0.0,0.0,0.0
SER,-150,-180,12,14,0.85714286,67.01,0.0,0.0,0.0,7.74,0.0,0.0,0.0
SER,-150,-180,2,14,0.14285714,-74.95,0.0,0.0,0.0,19.68,0.0,0.0,0.0
SER,-150,120,2,6,0.33333333,66.47,0.0,0.0,0.0,12.71,0.0,0.0,0.0
SER,-150,120,3,6,0.5,-171.39,0.0,0.0,0.0,19.02,0.0,0.0,0.0
SER,-150,150,17,24,0.70833333,66.57,0.0,0.0,0.0,9.94,0.0,0.0,0.0
SER,-150,150,5,24,0.20833333,173.54,0.0,0.0,0.0,13.51,0.0,0.0,0.0
SER,-150,150,2,24,0.08333333,-40.87,0.0,0.0,0.0,0.56,0.0,0.0,0.0
SER,-120,-180,6,9,0.66666667,67.63,0.0,0.0,0.0,3.69,0.0,0.0,0.0
SER,-120,-180,2,9,0.22222222,-55.91,0.0,0.0,0.0,1.52,0.0,0.0,0.0
SER,-120,0,5,7,0.71428571,61.4,0.0,0.0,0.0,7.38,0.0,0.0,0.0
SER,-120,90,2,3,0.66666667,-166.34,0.0,0.0,0.0,2.46,0.0,0.0,0.0
SER,-120,120,3,11,0.27272727,43.26,0.0,0.0,0.0,9.1,0.0,0.0,0.0
SER,-120,120,4,11,0.36363636,-178.22,0.0,0.0,0.0,7.13,0.0,0.0,0.0
SER,-120,120,4,11,0.36363636,-64.54,0.0,0.0,0.0,4.48,0.0,0.0,0.0
SER,-120,150,8,16,0.5,69.21,0.0,0.0,0.0,3.94,0.0,0.0,0.0
SER,-120,150,7,16,0.4375,168.43,0.0,0.0,0.0,5.85,0.0,0.0,0.0
SER,-90,-180,5,6,0.83333333,62.16,0.0,0.0,0.0,7.26,0.0,0.0,0.0
SER,-90,-30,12,21,0.57142857,68.39,0.0,0.0,0.0,9.93,0.0,0.0,0.0
SER,-90,-30,2,21,0.0952381,178.69,0.0,0.0,0.0,0.97,0.0,0.0,0.0
SER,-90,-30,7,21,0.33333333,-67.71,0.0,0.0,0.0,8.16,0.0,0.0,0.0
SER,-90,0,14,21,0.66666667,65.32,0.0,0.0,0.0,10.35,0.0,0.0,0.0
SER,-90,0,7,21,0.33333333,-61.57,0.0,0.0,0.0,23.88,0.0,0.0,0.0
SER,-90,30,3,5,0.6,58.93,0.0,0.0,0.0,10.11,0.0,0.0,0.0
SER,-90,30,2,5,0.4,-35.08,0.0,0.0,0.0,35.08,0.0,0.0,0.0
SER,-90,120,5,11,0.45454545,167.91,0.0,0.0,0.0,11.3,0.0,0.0,0.0
SER,-90,120,6,11,0.54545455,-48.05,0.0,0.0,0.0,26.53,0.0,0.0,0.0
SER,-90,150,12,30,0.4,68.77,0.0,0.0,0.0,5.74,0.0,0.0,0.0
SER,-90,150,7,30,0.23333333,174.54,0.0,0.0,0.0,5.51,0.0,0.0,0.0
SER,-90,150,11,30,0.36666667,-56.61,0.0,0.0,0.0,11.15,0.0,0.0,0.0
SER,-60,-180,6,7,0.85714286,67.02,0.0,0.0,0.0,4.58,0.0,0.0,0.0
SER,-60,-60,7,39,0.17948718,55.34,0.0,0.0,0.0,7.44,0.0,0.0,0.0
SER,-60,-60,17,39,0.43589744,-178.45,0.0,0.0,0.0,9.27,0.0,0.0,0.0
SER,-60,-60,15,39,0.38461538,-68.66,0.0,0.0,0.0,10.35,0.0,0.0,0.0
SER,-60,-30,60,118,0.50847458,65.83,0.0,0.0,0.0,7.22,0.0,0.0,0.0
SER,-60,-30,19,118,0.16101695,-178.85,0.0,0.0,0.0,10.7,0.0,0.0,0.0
SER,-60,-30,39,118,0.33050847,-63.69,0.0,0.0,0.0,9.07,0.0,0.0,0.0
SER,-60,0,13,13,1.0,67.06,0.0,0.0,0.0,11.45,0.0,0.0,0.0
SER,-60,90,2,2,1.0,-59.3,0.0,0.0,0.0,1.07,0.0,0.0,0.0
SER,-60,120,11,16,0.6875,175.93,0.0,0.0,0.0,5.49,0.0,0.0,0.0
SER,-60,120,5,16,0.3125,-67.6,0.0,0.0,0.0,19.01,0.0,0.0,0.0
SER,-60,150,19,53,0.35849057,66.14,0.0,0.0,0.0,10.11,0.0,0.0,0.0
SER,-60,150,21,53,0.39622642,174.58,0.0,0.0,0.0,10.77,0.0,0.0,0.0
SER,-60,150,13,53,0.24528302,-51.33,0.0,0.0,0.0,13.27,0.0,0.0,0.0
SER,-30,-60,2,3,0.66666667,-157.37,0.0,0.0,0.0,23.82,0.0,0.0,0.0
SER,60,0,2,4,0.5,-71.54,0.0,0.0,0.0,6.5,0.0,0.0,0.0
SER,60,30,5,6,0.83333333,-66.76,0.0,0.0,0.0,8.96,0.0,0.0,0.0
SER,60,60,2,4,0.5,-63.22,0.0,0.0,0.0,9.99,0.0,0.0,0.0
THR,-150,-180,9,13,0.69230769,65.4,0.0,0.0,0.0,4.22,0.0,0.0,0.0
THR,-150,-180,3,13,0.23076923,-170.43,0.0,0.0,0.0,2.05,0.0,0.0,0.0
THR,-150,120,2,2,1.0,-65.79,0.0,0.0,0.0,5.18,0.0,0.0,0.0
THR,-150,150,8,20,0.4,68.28,0.0,0.0,0.0,6.99,0.0,0.0,0.0
THR,-150,150,9,20,0.45,-174.06,0.0,0.0,0.0,10.09,0.0,0.0,0.0
THR,-150,150,3,20,0.15,-36.32,0.0,0.0,0.0,17.04,0.0,0.0,0.0
THR,-120,-180,9,11,0.81818182,64.54,0.0,0.0,0.0,9.49,0.0,0.0,0.0
THR,-120,-60,2,3,0.66666667,55.2,0.0,0.0,0.0,3.42,0.0,0.0,0.0
THR,-120,-30,3,3,1.0,55.88,0.0,0.0,0.0,4.99,0.0,0.0,0.0
THR,-120,0,9,11,0.81818182,60.83,0.0,0.0,0.0,8.92,0.0,0.0,0.0
THR,-120,0,2,11,0.18181818,-37.06,0.0,0.0,0.0,13.6,0.0,0.0,0.0
THR,-120,30,2,3,0.66666667,57.03,0.0,0.0,0.0,1.29,0.0,0.0,0.0
THR,-120,60,2,2,1.0,61.11,0.0,0.0,0.0,0.16,0.0,0.0,0.0
THR,-120,90,3,4,0.75,-54.3,0.0,0.0,0.0,3.57,0.0,0.0,0.0
THR,-120,120,4,18,0.22222222,69.94,0.0,0.0,0.0,6.18,0.0,0.0,0.0
THR,-120,120,13,18,0.72222222,-60.04,0.0,0.0,0.0,4.36,0.0,0.0,0.0
THR,-120,150,18,28,0.64285714,58.31,0.0,0.0,0.0,6.02,0.0,0.0,0.0
THR,-120,150,5,28,0.17857143,-177.44,0.0,0.0,0.0,8.67,0.0,0.0,0.0
THR,-120,150,5,28,0.17857143,-59.87,0.0,0.0,0.0,7.86,0.0,0.0,0.0
THR,-90,-180,17,18,0.94444444,61.79,0.0,0.0,0.0,6.2,0.0,0.0,0.0
THR,-90,-30,15,19,0.78947368,58.52,0.0,0.0,0.0,14.22,0.0,0.0,0.0
THR,-90,-30,4,19,0.21052632,-52.26,0.0,0.0,0.0,7.6,0.0,0.0,0.0
THR,-90,0,25,30,0.83333333,60.58,0.0,0.0,0.0,5.72,0.0,0.0,0.0
THR,-90,0,2,30,0.06666667,-178.33,0.0,0.0,0.0,26.33,0.0,0.0,0.0
THR,-90,0,3,30,0.1,-34.81,0.0,0.0,0.0,16.67,0.0,0.0,0.0
THR,-90,120,3,13,0.23076923,61.97,0.0,0.0,0.0,9.24,0.0,0.0,0.0
THR,-90,120,10,13,0.76923077,-61.54,0.0,0.0,0.0,2.38,0.0,0.0,0.0
THR,-90,150,17,24,0.70833333,64.62,0.0,0.0,0.0,6.04,0.0,0.0,0.0
THR,-90,150,2,24,0.08333333,-154.46,0.0,0.0,0.0,20.93,0.0,0.0,0.0
THR,-90,150,5,24,0.20833333,-56.86,0.0,0.0,0.0,4.01,0.0,0.0,0.0
THR,-60,-180,2,2,1.0,64.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0
THR,-60,-60,32,32,1.0,-64.72,0.0,0.0,0.0,5.42,0.0,0.0,0.0
THR,-60,-30,30,81,0.37037037,62.69,0.0,0.0,0.0,10.21,0.0,0.0,0.0
THR,-60,-30,6,81,0.07407407,-168.1,0.0,0.0,0.0,9.98,0.0,0.0,0.0
THR,-60,-30,45,81,0.55555556,-56.39,0.0,0.0,0.0,7.23,0.0,0.0,0.0
THR,-60,0,6,7,0.85714286,60.21,0.0,0.0,0.0,7.56,0.0,0.0,0.0
THR,-60,120,10,11,0.90909091,-62.9,0.0,0.0,0.0,6.39,0.0,0.0,0.0
THR,-60,150,7,14,0.5,57.83,0.0,0.0,0.0,5.62,0.0,0.0,0.0
THR,-60,150,7,14,0.5,-57.79,0.0,0.0,0.0,6.73,0.0,0.0,0.0
THR,-30,-60,5,5,1.0,-52.75,0.0,0.0,0.0,7.32,0.0,0.0,0.0
THR,30,-30,2,2,1.0,-66.02,0.0,0.0,0.0,0.56,0.0,0.0,0.0
VAL,-180,150,2,2,1.0,161.97,0.0,0.0,0.0,23.52,0.0,0.0,0.0
VAL,-150,120,5,8,0.625,61.31,0.0,0.0,0.0,9.62,0.0,0.0,0.0
VAL,-150,120,2,8,0.25,178.04,0.0,0.0,0.0,6.39,0.0,0.0,0.0
VAL,-150,150,2,16,0.125,63.84,0.0,0.0,0.0,1.47,0.0,0.0,0.0
VAL,-150,150,5,16,0.3125,178.83,0.0,0.0,0.0,7.09,0.0,0.0,0.0
VAL,-150,150,9,16,0.5625,-67.87,0.0,0.0,0.0,5.63,0.0,0.0,0.0
VAL,-120,-180,6,6,1.0,-59.97,0.0,0.0,0.0,3.68,0.0,0.0,0.0
VAL,-120,-30,2,3,0.66666667,-66.18,0.0,0.0,0.0,11.46,0.0,0.0,0.0
VAL,-120,0,2,2,1.0,-55.55,0.0,0.0,0.0,4.54,0.0,0.0,0.0
VAL,-120,90,4,4,1.0,-178.39,0.0,0.0,0.0,4.36,0.0,0.0,0.0
VAL,-120,120,2,36,0.05555556,53.78,0.0,0.0,0.0,12.9,0.0,0.0,0.0
VAL,-120,120,30,36,0.83333333,-179.73,0.0,0.0,0.0,4.78,0.0,0.0,0.0
VAL,-120,120,4,36,0.11111111,-61.95,0.0,0.0,0.0,18.5,0.0,0.0,0.0
VAL,-120,150,9,17,0.52941176,170.25,0.0,0.0,0.0,6.56,0.0,0.0,0.0
VAL,-120,150,8,17,0.47058824,-60.3,0.0,0.0,0.0,9.25,0.0,0.0,0.0
VAL,-90,-60,2,2,1.0,-178.21,0.0,0.0,0.0,0.49,0.0,0.0,0.0
VAL,-90,-30,2,11,0.18181818,63.4,0.0,0.0,0.0,3.73,0.0,0.0,0.0
VAL,-90,-30,7,11,0.63636364,169.31,0.0,0.0,0.0,11.77,0.0,0.0,0.0
VAL,-90,-30,2,11,0.18181818,-56.82,0.0,0.0,0.0,6.69,0.0,0.0,0.0
VAL,-90,0,4,4,1.0,-53.05,0.0,0.0,0.0,2.45,0.0,0.0,0.0
VAL,-90,120,2,38,0.05263158,54.04,0.0,0.0,0.0,25.06,0.0,0.0,0.0
VAL,-90,120,36,38,0.94736842,176.72,0.0,0.0,0.0,4.61,0.0,0.0,0.0
VAL,-90,150,2,14,0.14285714,66.11,0.0,0.0,0.0,2.72,0.0,0.0,0.0
VAL,-90,150,9,14,0.64285714,179.84,0.0,0.0,0.0,6.78,0.0,0.0,0.0
VAL,-90,150,3,14,0.21428571,-52.24,0.0,0.0,0.0,14.33,0.0,0.0,0.0
VAL,-60,-60,2,32,0.0625,56.63,0.0,0.0,0.0,6.52,0.0,0.0,0.0
VAL,-60,-60,30,32,0.9375,174.2,0.0,0.0,0.0,7.0,0.0,0.0,0.0
VAL,-60,-30,13,67,0.19402985,67.42,0.0,0.0,0.0,7.48,0.0,0.0,0.0
VAL,-60,-30,48,67,0.71641791,173.99,0.0,0.0,0.0,6.97,0.0,0.0,0.0
VAL,-60,-30,6,67,0.08955224,-66.52,0.0,0.0,0.0,8.38,0.0,0.0,0.0
VAL,-60,0,2,2,1.0,-78.78,0.0,0.0,0.0,22.48,0.0,0.0,0.0
VAL,-60,120,2,15,0.13333333,68.83,0.0,0.0,0.0,8.4,0.0,0.0,0.0
VAL,-60,120,11,15,0.73333333,-179.64,0.0,0.0,0.0,3.46,0.0,0.0,0.0
VAL,-60,120,2,15,0.13333333,-55.04,0.0,0.0,0.0,55.03,0.0,0.0,0.0
VAL,-60,150,3,8,0.375,64.86,0.0,0.0,0.0,1.01,0.0,0.0,0.0
VAL,-60,150,4,8,0.5,174.68,0.0,0.0,0.0,13.43,0.0,0.0,0.0
