AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
ARG,-180,-180,2,2,1.0,72.86,174.3,-84.01,166.31,12.12,10.54,16.54,10.61
ARG,-180,150,2,6,0.33333333,67.71,149.86,-167.31,168.66,0.02,0.01,0.0,0.03
ARG,-150,120,2,15,0.13333333,-170.0,-156.79,73.23,-176.14,4.51,22.98,6.6,12.59
ARG,-150,120,4,15,0.26666667,-161.51,146.51,-174.04,-177.78,10.78,21.89,16.73,6.24
ARG,-150,150,2,32,0.0625,70.89,-177.94,85.47,107.53,2.49,2.54,20.98,3.6
ARG,-150,150,2,32,0.0625,64.76,-179.95,72.67,-116.5,3.77,10.69,9.2,2.32
ARG,-150,150,5,32,0.15625,52.88,179.46,-169.98,89.45,2.41,3.65,12.95,2.4
ARG,-150,150,2,32,0.0625,57.54,-172.42,-170.4,-91.98,4.18,7.08,2.3,2.33
ARG,-150,150,3,32,0.09375,64.48,176.01,-100.6,-160.6,0.21,5.88,9.4,5.22
ARG,-150,150,2,32,0.0625,-64.62,-177.93,73.07,94.62,0.0,0.0,0.0,0.0
ARG,-150,150,2,32,0.0625,-42.73,179.95,-177.09,175.59,30.23,2.02,1.6,31.74
ARG,-150,150,2,32,0.0625,-49.11,-73.77,-176.42,-94.0,16.73,8.42,5.5,20.84
ARG,-120,-30,2,6,0.33333333,-73.35,178.71,-176.93,164.74,4.14,5.09,1.91,3.77
ARG,-120,-30,2,6,0.33333333,-64.63,-54.92,-48.5,-84.73,4.38,5.54,3.22,1.08
ARG,-120,0,2,16,0.125,-53.52,177.5,63.21,76.29,7.8,2.38,4.76,1.07
ARG,-120,0,2,16,0.125,-56.26,-78.06,-70.3,169.52,0.79,8.52,16.76,1.27
ARG,-120,60,3,4,0.75,-67.56,-62.41,-57.9,-74.22,1.11,3.8,1.03,2.97
ARG,-120,120,2,32,0.0625,62.69,169.38,73.08,-153.49,0.02,0.0,0.02,0.01
ARG,-120,120,2,32,0.0625,167.27,170.6,62.8,98.61,2.63,4.14,0.69,2.9
ARG,-120,120,2,32,0.0625,-166.28,-177.67,-163.81,77.28,5.57,9.53,1.64,9.16
ARG,-120,120,2,32,0.0625,-175.7,174.46,153.42,158.15,1.82,26.53,15.94,0.98
ARG,-120,120,4,32,0.125,174.41,175.68,-66.82,-156.67,3.86,5.97,13.84,19.29
ARG,-120,120,2,32,0.0625,-154.23,169.22,-60.08,-80.37,20.29,2.63,0.94,9.46
ARG,-120,120,3,32,0.09375,-65.4,-175.02,-177.3,175.17,0.69,14.27,5.61,5.95
ARG,-120,150,3,36,0.08333333,58.96,-177.87,-151.92,-85.68,1.42,5.65,10.42,7.64
ARG,-120,150,2,36,0.05555556,175.61,179.08,-81.33,144.76,14.71,12.95,8.08,21.12
ARG,-120,150,3,36,0.08333333,-71.9,175.07,168.84,87.71,7.7,8.86,5.71,4.49
ARG,-120,150,4,36,0.11111111,-79.57,-176.37,169.25,-174.85,7.62,11.02,7.28,8.99
ARG,-120,150,2,36,0.05555556,-65.18,-176.85,175.75,-88.27,4.05,11.22,0.34,3.77
ARG,-120,150,7,36,0.19444444,-62.11,-151.73,-61.16,150.94,8.34,12.01,8.93,12.01
ARG,-120,150,2,36,0.05555556,-49.92,-63.85,-160.65,90.38,8.4,1.3,16.58,15.25
ARG,-120,150,3,36,0.08333333,-53.79,-83.74,-176.78,171.44,9.79,16.29,3.98,12.33
ARG,-120,150,3,36,0.08333333,-49.55,-78.85,176.22,-74.03,4.8,9.37,7.05,19.08
ARG,-90,-180,2,7,0.28571429,-73.72,171.09,-175.73,-102.13,1.67,11.09,5.84,6.9
ARG,-90,-60,2,6,0.33333333,-165.84,153.21,-143.22,-95.49,0.0,0.0,0.0,0.0
ARG,-90,-30,2,40,0.05,62.23,174.69,171.4,171.52,13.3,2.97,2.04,15.85
ARG,-90,-30,2,40,0.05,-175.55,-170.64,63.52,-147.26,8.72,5.76,4.6,24.36
ARG,-90,-30,2,40,0.05,-147.35,-177.13,-79.05,109.35,19.47,1.58,2.21,9.0
ARG,-90,-30,3,40,0.075,-164.39,173.39,-75.88,178.94,5.47,22.29,9.61,1.44
ARG,-90,-30,2,40,0.05,-158.18,162.04,-79.51,-90.16,5.82,15.55,1.12,17.59
ARG,-90,-30,2,40,0.05,-73.79,175.71,56.89,176.45,10.14,19.56,0.26,12.35
ARG,-90,-30,2,40,0.05,-72.26,172.9,44.0,-117.24,2.54,5.98,12.43,1.91
ARG,-90,-30,2,40,0.05,-62.51,-169.43,-170.03,68.57,3.89,13.65,14.96,9.02
ARG,-90,-30,3,40,0.075,-68.4,-172.37,-177.3,168.6,2.91,1.72,6.29,22.32
ARG,-90,-30,2,40,0.05,-75.58,-177.72,-64.16,-91.82,0.81,1.91,7.28,8.65
ARG,-90,-30,4,40,0.1,-65.5,-57.57,176.52,84.45,1.16,4.23,4.49,4.81
ARG,-90,-30,3,40,0.075,-69.2,-57.36,172.87,-172.15,11.88,8.81,19.75,8.37
ARG,-90,0,2,29,0.06896552,-158.22,160.47,-64.77,97.74,0.0,0.0,0.01,0.01
ARG,-90,0,6,29,0.20689655,-65.71,-178.67,174.72,172.18,13.2,10.12,16.53,7.68
ARG,-90,0,2,29,0.06896552,-77.65,-166.28,-178.41,-75.47,1.94,10.76,1.43,9.5
ARG,-90,0,2,29,0.06896552,-52.11,174.95,-72.29,100.46,0.01,0.01,0.0,0.02
ARG,-90,0,2,29,0.06896552,-61.94,-167.18,-63.48,-162.01,11.19,44.17,27.51,25.65
ARG,-90,0,2,29,0.06896552,-59.44,-177.51,-63.03,-92.34,6.17,28.1,3.64,7.7
ARG,-90,0,3,29,0.10344828,-69.45,-82.53,-74.29,177.52,7.36,13.18,15.32,3.25
ARG,-90,30,2,8,0.25,-61.08,171.42,173.9,75.84,6.55,13.82,0.17,3.52
ARG,-90,30,3,8,0.375,-53.28,167.42,160.62,-170.16,8.17,0.23,12.39,11.57
ARG,-90,60,2,8,0.25,36.85,-92.49,144.16,173.29,4.06,3.72,10.85,21.79
ARG,-90,120,3,40,0.075,176.08,68.75,76.63,174.71,10.49,6.29,10.18,6.37
ARG,-90,120,4,40,0.1,177.07,67.88,161.89,91.49,2.27,8.56,6.13,10.49
ARG,-90,120,4,40,0.1,-173.2,156.16,62.55,-159.93,2.96,16.18,6.38,8.94
ARG,-90,120,3,40,0.075,-174.84,148.8,-174.17,64.98,15.7,4.97,16.04,15.02
ARG,-90,120,2,40,0.05,-167.54,155.98,-170.18,174.88,11.87,21.45,2.49,5.54
ARG,-90,120,2,40,0.05,179.47,174.47,-54.98,179.38,2.26,20.21,1.54,1.7
ARG,-90,120,2,40,0.05,-69.96,-174.02,79.6,94.87,0.55,8.03,25.42,10.19
ARG,-90,120,2,40,0.05,-77.68,-160.32,146.19,-169.69,0.16,8.81,25.77,18.43
ARG,-90,120,3,40,0.075,-71.36,179.16,176.57,-82.22,7.68,12.72,3.02,9.06
ARG,-90,120,3,40,0.075,-59.87,178.43,-62.19,175.24,6.48,8.89,2.17,4.82
ARG,-90,120,2,40,0.05,-64.49,-79.43,-73.67,170.75,0.02,0.01,0.0,0.01
ARG,-90,150,2,33,0.06060606,67.93,-179.0,-171.13,-98.07,0.58,13.12,12.88,2.56
ARG,-90,150,4,33,0.12121212,-68.66,179.9,166.33,82.74,12.97,14.93,4.23,12.28
ARG,-90,150,4,33,0.12121212,-62.48,177.51,-174.71,172.65,8.63,8.95,12.31,3.15
ARG,-90,150,6,33,0.18181818,-65.56,-165.0,-56.24,-172.91,4.73,12.09,6.58,9.31
ARG,-90,150,2,33,0.06060606,-59.27,-65.9,-172.49,-169.24,5.15,1.41,2.09,6.21
ARG,-90,150,2,33,0.06060606,-68.69,-89.13,-85.84,155.14,7.55,9.02,16.5,13.12
ARG,-60,-60,3,82,0.03658537,169.77,56.1,78.77,165.35,9.39,23.93,12.42,24.18
ARG,-60,-60,7,82,0.08536585,-178.91,173.42,62.97,80.92,7.69,11.05,15.19,9.19
ARG,-60,-60,5,82,0.06097561,-175.99,170.52,67.16,178.51,10.49,19.88,5.34,24.28
ARG,-60,-60,7,82,0.08536585,-174.23,-176.13,66.74,-105.75,5.77,12.5,17.9,8.53
ARG,-60,-60,8,82,0.09756098,-175.91,-179.8,158.28,80.23,6.63,12.0,11.39,11.54
ARG,-60,-60,4,82,0.04878049,-166.65,-161.83,169.88,-161.05,16.59,18.28,4.1,18.55
ARG,-60,-60,8,82,0.09756098,-179.34,-177.91,174.41,-87.65,5.99,9.81,14.89,15.68
ARG,-60,-60,5,82,0.06097561,-175.13,178.66,-88.98,103.25,10.35,6.66,17.14,11.01
ARG,-60,-60,6,82,0.07317073,-160.69,-178.37,-54.61,150.68,15.41,10.54,7.13,17.95
ARG,-60,-60,2,82,0.02439024,-137.26,-168.93,-75.74,-70.83,10.06,15.33,27.03,8.58
ARG,-60,-60,2,82,0.02439024,-178.84,-87.88,155.55,80.18,14.41,7.78,24.92,12.35
ARG,-60,-60,2,82,0.02439024,-97.87,-169.08,77.62,-156.39,9.0,10.75,7.69,23.55
ARG,-60,-60,2,82,0.02439024,-82.27,-173.69,-172.68,82.17,14.75,19.04,1.44,4.79
ARG,-60,-60,4,82,0.04878049,-99.46,178.92,-153.76,176.72,14.94,29.64,19.7,6.54
ARG,-60,-60,2,82,0.02439024,-71.57,-176.97,-84.58,-165.88,1.86,11.94,19.64,12.36
ARG,-60,-60,5,82,0.06097561,-71.44,-159.5,-63.14,-83.84,9.8,4.24,9.63,13.03
ARG,-60,-60,3,82,0.03658537,-115.74,-102.87,72.68,167.01,4.31,4.85,8.7,11.67
ARG,-60,-30,2,245,0.00816327,76.01,104.69,51.49,-165.88,21.64,14.57,12.19,23.56
ARG,-60,-30,2,245,0.00816327,52.62,-171.11,85.98,-100.54,18.16,5.96,17.2,11.49
ARG,-60,-30,4,245,0.01632653,61.71,165.42,168.47,76.99,8.62,14.25,14.29,12.96
ARG,-60,-30,2,245,0.00816327,83.37,-174.1,-178.17,179.33,5.06,4.07,0.47,5.23
ARG,-60,-30,4,245,0.01632653,66.62,-174.12,-171.22,-79.47,7.04,13.1,5.72,2.67
ARG,-60,-30,4,245,0.01632653,72.98,-172.32,-65.69,157.68,14.13,7.77,8.92,15.89
ARG,-60,-30,2,245,0.00816327,70.35,176.71,-42.65,-83.65,1.19,10.15,0.23,12.16
ARG,-60,-30,2,245,0.00816327,-168.58,76.91,63.43,81.1,7.84,29.86,15.5,16.9
ARG,-60,-30,2,245,0.00816327,165.73,41.4,61.19,-172.4,4.76,12.51,25.04,20.73
ARG,-60,-30,3,245,0.0122449,176.71,66.51,175.5,100.77,13.45,7.86,18.98,4.08
ARG,-60,-30,3,245,0.0122449,179.7,93.51,146.82,176.56,21.95,21.29,15.22,13.99
ARG,-60,-30,10,245,0.04081633,178.36,179.03,64.02,79.55,7.85,5.55,9.42,6.94
ARG,-60,-30,4,245,0.01632653,-177.7,170.87,64.84,-171.89,15.88,19.96,6.52,17.1
ARG,-60,-30,3,245,0.0122449,-170.07,172.36,179.02,73.12,6.66,6.84,9.2,2.65
ARG,-60,-30,10,245,0.04081633,174.41,175.17,-179.37,176.23,16.91,8.57,3.88,9.75
ARG,-60,-30,9,245,0.03673469,-172.77,-174.48,176.95,-87.66,14.38,8.48,7.76,8.0
ARG,-60,-30,2,245,0.00816327,176.12,170.81,-50.69,111.68,9.26,7.63,5.63,4.61
ARG,-60,-30,5,245,0.02040816,-176.73,174.88,-75.79,174.48,9.13,4.99,14.51,14.74
ARG,-60,-30,7,245,0.02857143,-172.46,-169.61,-60.84,-82.66,8.44,8.54,5.02,8.27
ARG,-60,-30,2,245,0.00816327,174.41,-101.81,-55.85,-64.22,6.72,13.73,0.59,11.78
ARG,-60,-30,3,245,0.0122449,-97.65,93.57,-171.51,-165.83,14.54,10.89,12.99,3.0
ARG,-60,-30,13,245,0.05306122,-71.01,177.78,61.22,84.1,6.86,9.06,8.36,7.71
ARG,-60,-30,15,245,0.06122449,-69.29,172.54,63.33,-154.21,5.11,11.23,4.82,20.93
ARG,-60,-30,12,245,0.04897959,-71.89,-178.92,-173.67,98.68,9.94,12.96,6.79,10.4
ARG,-60,-30,31,245,0.12653061,-72.42,179.97,-175.69,179.55,9.19,10.06,16.03,19.58
ARG,-60,-30,12,245,0.04897959,-70.36,177.96,-171.2,-80.66,9.6,6.42,12.18,9.11
ARG,-60,-30,8,245,0.03265306,-71.03,-169.0,-84.96,104.62,10.85,5.23,7.09,5.41
ARG,-60,-30,18,245,0.07346939,-73.21,171.97,-68.01,171.38,10.53,13.92,9.42,12.19
ARG,-60,-30,19,245,0.07755102,-72.77,-166.04,-64.28,-85.55,9.23,3.97,6.76,8.59
ARG,-60,-30,3,245,0.0122449,-57.61,-67.53,82.1,72.12,0.57,1.69,3.72,0.93
ARG,-60,-30,2,245,0.00816327,-64.35,-61.22,94.59,-165.25,4.85,0.64,7.19,8.57
ARG,-60,-30,2,245,0.00816327,-72.74,-60.49,-143.65,65.76,7.01,16.05,20.33,5.92
ARG,-60,-30,7,245,0.02857143,-70.18,-62.72,-174.51,-163.6,13.83,6.0,9.34,13.2
ARG,-60,-30,2,245,0.00816327,-66.96,-89.94,-151.4,-82.06,5.68,17.76,11.69,3.43
ARG,-60,-30,4,245,0.01632653,-51.85,-71.57,-64.2,177.92,9.54,7.91,13.8,12.86
ARG,-60,-30,2,245,0.00816327,-60.95,-61.93,-57.01,-81.12,0.48,1.98,23.64,8.77
ARG,-60,0,3,21,0.14285714,-66.65,-159.3,-177.65,74.01,6.6,10.97,12.68,4.1
ARG,-60,0,2,21,0.0952381,-65.88,-170.13,166.57,172.44,2.78,6.55,12.57,2.6
ARG,-60,0,5,21,0.23809524,-68.65,-179.77,172.27,-86.15,3.5,11.96,6.68,7.53
ARG,-60,0,2,21,0.0952381,-71.02,-178.18,-67.74,-80.53,7.85,0.66,1.12,3.2
ARG,-60,30,2,5,0.4,-50.45,-167.5,117.82,110.99,0.0,0.0,0.0,0.0
ARG,-60,120,2,27,0.07407407,-171.99,163.53,76.63,-168.1,1.18,19.32,10.4,17.33
ARG,-60,120,3,27,0.11111111,-178.45,176.41,156.21,-104.93,0.33,2.73,15.1,5.97
ARG,-60,120,2,27,0.07407407,-179.1,167.68,-61.28,141.66,4.6,33.95,10.74,12.44
ARG,-60,120,2,27,0.07407407,-65.5,178.59,61.85,76.55,9.9,9.71,6.0,14.83
ARG,-60,120,2,27,0.07407407,-66.86,167.03,76.13,-168.82,0.0,0.0,0.0,0.0
ARG,-60,120,4,27,0.14814815,-67.06,164.83,176.11,82.86,7.79,10.77,9.85,5.61
ARG,-60,120,4,27,0.14814815,-57.56,-179.52,-168.8,178.36,7.37,5.68,6.05,2.15
ARG,-60,150,2,35,0.05714286,-173.97,177.08,62.48,83.28,6.09,10.72,15.12,7.94
ARG,-60,150,2,35,0.05714286,-170.0,172.36,173.91,179.65,0.0,0.0,0.0,0.0
ARG,-60,150,2,35,0.05714286,-163.33,173.31,157.52,-74.01,12.88,2.34,37.48,2.19
ARG,-60,150,4,35,0.11428571,-176.19,177.38,-67.96,-89.3,17.07,9.4,7.65,2.44
ARG,-60,150,6,35,0.17142857,-65.97,179.8,169.73,-155.86,2.71,9.77,15.88,19.34
ARG,-60,150,4,35,0.11428571,-62.51,179.23,-61.5,-179.8,8.26,13.57,18.78,7.5
ARG,-30,-60,2,7,0.28571429,-80.56,-173.48,-68.51,157.02,29.64,12.22,30.6,19.56
ARG,-30,-30,2,3,0.66666667,-79.74,-179.89,-73.66,-100.6,0.0,0.0,0.0,0.0
ARG,60,30,2,15,0.13333333,-138.41,61.8,-175.81,-174.54,0.96,1.59,1.48,1.14
ARG,60,30,2,15,0.13333333,-58.48,-175.09,69.02,90.96,6.91,1.11,8.17,4.8
ARG,60,30,2,15,0.13333333,-50.24,-60.89,135.68,107.67,0.0,0.0,0.0,0.0
ARG,60,60,2,10,0.2,-64.25,-179.95,-60.63,-83.4,5.23,4.9,10.99,3.32
LYS,-150,-180,2,4,0.5,67.65,-179.45,64.21,160.89,2.54,14.78,2.63,3.17
LYS,-150,120,2,14,0.14285714,41.81,-154.46,165.84,-173.58,0.13,1.77,5.5,0.05
LYS,-150,120,3,14,0.21428571,-176.07,171.21,-178.24,-165.85,9.94,24.25,5.77,12.84
LYS,-150,150,2,28,0.07142857,55.76,-174.85,179.56,-176.0,4.35,8.68,2.63,6.54
LYS,-150,150,2,28,0.07142857,62.56,179.28,-66.02,-176.17,2.39,7.44,1.57,0.03
LYS,-150,150,4,28,0.14285714,-172.94,166.83,-176.53,56.52,11.95,5.56,6.33,14.06
LYS,-150,150,2,28,0.07142857,179.83,-167.02,158.77,-166.19,1.56,17.26,12.3,21.78
LYS,-150,150,2,28,0.07142857,-89.84,76.68,172.56,153.75,17.72,12.92,6.37,25.57
LYS,-150,150,2,28,0.07142857,-60.97,-169.5,71.82,171.12,0.43,8.37,11.45,8.54
LYS,-150,150,2,28,0.07142857,-65.06,-176.71,-179.73,-64.74,4.85,4.8,4.45,3.76
LYS,-150,150,2,28,0.07142857,-73.63,-61.68,178.34,175.75,2.81,2.8,2.58,2.05
LYS,-120,-180,2,13,0.15384615,-99.58,65.89,176.31,178.55,0.01,0.01,0.0,0.01
LYS,-120,-180,2,13,0.15384615,-47.86,-163.41,172.12,-177.12,2.78,28.51,12.42,4.49
LYS,-120,-180,4,13,0.30769231,-62.28,-177.79,-174.27,-60.91,2.95,3.08,4.87,0.9
LYS,-120,-120,2,2,1.0,-57.88,-73.77,174.36,-80.13,7.52,7.1,0.58,5.1
LYS,-120,-30,2,4,0.5,-69.75,-170.88,172.75,-175.9,6.45,2.73,1.18,1.14
LYS,-120,90,2,7,0.28571429,-56.05,169.8,159.42,76.82,3.17,11.77,19.76,25.5
LYS,-120,120,2,21,0.0952381,-172.97,173.61,75.1,-175.33,12.97,4.32,3.74,15.6
LYS,-120,120,5,21,0.23809524,-177.88,179.93,-176.45,-179.16,1.9,3.66,4.87,8.21
LYS,-120,120,2,21,0.0952381,-179.55,167.36,178.74,-73.81,1.91,2.79,3.9,4.5
LYS,-120,120,3,21,0.14285714,-63.83,172.8,-170.44,173.71,16.68,12.55,13.77,17.63
LYS,-120,120,2,21,0.0952381,-52.92,-53.83,-174.58,170.94,1.86,1.87,0.91,18.18
LYS,-120,150,2,32,0.0625,-158.79,-175.85,-140.43,179.31,21.95,3.28,16.14,11.34
LYS,-120,150,2,32,0.0625,-59.96,73.81,177.67,-80.25,28.19,13.09,7.24,19.87
LYS,-120,150,2,32,0.0625,-60.97,179.66,82.52,167.11,1.87,4.51,11.27,1.23
LYS,-120,150,3,32,0.09375,-53.18,-147.97,-176.93,82.21,4.78,14.33,13.51,10.6
LYS,-120,150,3,32,0.09375,-64.85,179.89,179.46,-179.55,7.67,16.81,8.78,4.15
LYS,-120,150,6,32,0.1875,-64.94,-67.21,-175.73,178.7,2.57,3.25,6.39,4.53
LYS,-90,-180,2,6,0.33333333,-62.07,178.34,-65.92,-176.17,2.93,5.64,5.31,2.02
LYS,-90,-60,2,6,0.33333333,-176.15,101.45,166.9,143.2,0.0,0.0,0.0,0.0
LYS,-90,-30,2,29,0.06896552,-175.46,160.99,60.97,178.73,1.2,0.05,4.37,0.03
LYS,-90,-30,2,29,0.06896552,-175.93,-171.58,162.88,178.56,3.71,5.8,8.06,2.94
LYS,-90,-30,2,29,0.06896552,-67.49,-179.13,172.13,66.12,8.06,3.85,2.4,4.46
LYS,-90,-30,5,29,0.17241379,-74.19,-178.43,175.1,-174.48,9.5,14.46,4.02,3.29
LYS,-90,-30,3,29,0.10344828,-56.05,-64.26,-166.58,-66.23,7.16,9.55,7.76,6.95
LYS,-90,0,2,27,0.07407407,-75.59,-171.14,179.47,65.65,4.43,3.55,6.72,8.78
LYS,-90,0,7,27,0.25925926,-67.03,-178.72,-177.65,178.28,5.4,7.66,10.05,7.42
LYS,-90,0,2,27,0.07407407,-61.9,-175.35,-165.93,-62.87,9.44,15.35,12.33,1.82
LYS,-90,0,2,27,0.07407407,-69.07,-173.5,-38.36,-172.11,0.22,4.67,22.18,13.77
LYS,-90,0,3,27,0.11111111,-53.29,-64.45,178.76,-170.43,2.47,6.99,8.01,22.11
LYS,-90,0,2,27,0.07407407,-63.0,-58.52,-168.05,-46.54,4.2,7.53,9.3,0.78
LYS,-90,30,3,8,0.375,-69.77,-174.81,178.06,-178.23,5.56,3.33,1.29,1.44
LYS,-90,120,3,27,0.11111111,-157.58,163.36,-167.06,91.47,7.13,20.52,23.58,18.04
LYS,-90,120,3,27,0.11111111,-174.83,173.7,-174.52,-177.03,12.28,1.57,9.26,4.27
LYS,-90,120,3,27,0.11111111,-169.35,-173.82,-60.37,178.07,5.04,15.7,5.1,2.99
LYS,-90,120,2,27,0.07407407,-75.2,160.92,71.56,153.71,9.02,18.68,8.17,21.27
LYS,-90,120,3,27,0.11111111,-65.54,-176.49,-179.21,-179.45,12.08,11.24,6.56,13.22
LYS,-90,120,2,27,0.07407407,-68.21,-65.94,164.88,175.39,12.54,5.78,5.64,4.71
LYS,-90,150,3,26,0.11538462,-84.12,174.19,67.04,-170.45,14.61,17.7,5.27,9.71
LYS,-90,150,3,26,0.11538462,-72.94,-178.57,154.58,54.79,4.33,9.37,4.12,10.99
LYS,-90,150,5,26,0.19230769,-67.85,179.46,179.32,178.42,13.06,3.21,4.88,5.65
LYS,-90,150,2,26,0.07692308,-59.76,-176.44,-74.75,-77.64,5.26,9.96,3.65,13.99
LYS,-90,150,3,26,0.11538462,-57.74,-101.39,-173.17,81.7,9.86,2.35,12.14,9.25
LYS,-60,-60,4,68,0.05882353,-177.53,72.55,165.23,172.95,10.46,8.98,8.17,6.79
LYS,-60,-60,7,68,0.10294118,179.62,-174.18,70.62,170.19,8.02,7.96,6.8,11.35
LYS,-60,-60,6,68,0.08823529,-175.3,-175.19,177.99,67.16,6.01,5.22,9.81,4.36
LYS,-60,-60,15,68,0.22058824,-179.73,-179.1,177.24,179.89,6.27,9.6,9.59,6.67
LYS,-60,-60,6,68,0.08823529,-179.82,-178.61,-175.17,-76.19,7.3,9.8,7.23,8.47
